Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,AMP_Scale,AMP_Overflow_Skips,Epoch_Time_sec,Cumulative_Training_Time
440,train/val,0.9063390146778977,0.7501558314846909,0.3904579457543466,0.19477930298824972,72.91980994146478,71.3913402735596,80.79060797441883,79.46433065441131,92.90193307991348,93.38422970642861,85.71325041298455,84.56869769813754,80.79060797441883,79.46433065441131,82.71310331305098,81.52138400463329,92.90193307991348,93.38422970642861,92.90193307991348,93.38422970642861,92.90193307991348,93.3842297064286,0.00011615351325860413,8192.0,0,17.225417375564575,2:06:59
441,train/val,0.9008575305342674,0.7452664692764697,0.3889776498241269,0.19693762242891402,72.83653198638682,71.1629811144537,80.57745516461104,79.139665250721,92.89411726226766,93.4118410617375,85.67096329723553,84.64513144427485,80.57745516461104,79.139665250721,82.53369777098428,81.25939902976069,92.89411726226766,93.4118410617375,92.89411726226766,93.4118410617375,92.89411726226766,93.4118410617375,0.00011378880856635207,8192.0,0,17.022917985916138,2:07:16
442,train/val,0.8977832298563874,0.7472851969625639,0.37624507478397823,0.19510764976177958,72.28679508028087,71.6487026171412,80.53298924236323,79.70752751463598,92.78990265376909,93.46214530043864,84.83349032670294,84.52428816716441,80.53298924236323,79.70752751463598,82.1888328359437,81.7068009595726,92.78990265376909,93.46214530043864,92.78990265376909,93.46214530043864,92.78990265376909,93.46214530043864,0.00011141863053222226,8192.0,0,17.509665727615356,2:07:34
443,train/val,0.9227141877231391,0.7594631246250608,0.40812764746015484,0.2016854271025411,72.31074739107544,70.63225414444925,80.16347073343248,78.89603244590309,92.83947174480961,93.19230847078154,85.55143726151098,84.06121925368043,80.16347073343248,78.89603244590309,82.24085863238125,80.88593613946276,92.83947174480961,93.19230847078154,92.83947174480961,93.19230847078154,92.83947174480961,93.19230847078154,0.00010904283648713214,8192.0,0,17.351362705230713,2:07:51
444,train/val,0.9010699835160504,0.7489801499506702,0.3802245780015769,0.20462152891717106,72.74361529660925,70.70569646728661,80.7783850284703,79.04234020112753,92.92086084673159,93.15807638074014,85.28749281587544,83.6989233791014,80.7783850284703,79.04234020112753,82.56403560639669,81.00495283632348,92.92086084673159,93.15807638074014,92.92086084673159,93.15807638074014,92.92086084673159,93.15807638074014,0.00010666127648940308,8192.0,0,17.168664693832397,2:08:08
445,train/val,0.9232895361340564,0.7619213695111482,0.40342040287087794,0.1957257601407896,72.07515874891783,71.97505050054009,80.2389637421194,80.55768080111766,92.44063416110761,93.46306908940579,84.94377191633926,84.01250643774051,80.2389637421194,80.55768080111766,82.0592052497,82.04195892066245,92.44063416110761,93.46306908940579,92.44063416110761,93.46306908940579,92.44063416110761,93.46306908940579,0.00010427379276383457,8192.0,0,17.47750234603882,2:08:26
446,train/val,0.9077151566743851,0.7528001283821852,0.38728755858281383,0.19998157102176323,72.92481458051992,70.86271939876792,80.78338482288288,79.08604792039039,92.78453810987443,93.26914458105466,85.54450077873891,84.14294427166371,80.78338482288288,79.08604792039039,82.63121809812681,81.08419266297908,92.78453810987443,93.26914458105466,92.78453810987443,93.26914458105466,92.78453810987443,93.26914458105466,0.00010188021908209084,8192.0,0,17.233010292053223,2:08:43
447,train/val,0.928653768223265,0.7679684741989425,0.4017132260715184,0.19474954721551396,72.78378390061508,71.67209301994237,80.82053493308898,79.72041622307307,92.78521226653807,93.46432651002242,85.43864604203075,84.61040061431706,80.82053493308898,79.72041622307307,82.61892894809233,81.73875450997623,92.78521226653807,93.46432651002242,92.78521226653807,93.46432651002242,92.78521226653807,93.46432651002242,9.948038007656591e-05,8192.0,0,17.251808643341064,2:09:00
448,train/val,0.9672715168284333,0.7997376994918222,0.4188345353240552,0.19605240058536785,72.17356328726328,71.34779159035571,80.47335192250412,79.91573916092808,92.01519056470157,93.42535388494409,85.11598748849569,83.66213698942502,80.47335192250412,79.91573916092808,82.24601153894208,81.49751721293858,92.01519056470157,93.42535388494409,92.01519056470157,93.42535388494409,92.01519056470157,93.42535388494409,9.707409047859856e-05,8192.0,0,17.54654312133789,2:09:18
449,train/val,0.9020858452371929,0.7498378837886064,0.3806198945511942,0.1946433852192023,72.19085425038665,71.0801478387702,80.30911508418797,79.00461333520083,92.66235849642605,93.40609370052289,85.09493266518038,84.69777199042284,80.30911508418797,79.00461333520083,82.15685700872655,81.21596098420194,92.66235849642605,93.40609370052289,92.66235849642605,93.40609370052289,92.66235849642605,93.40609370052289,9.466115427037834e-05,8192.0,0,17.256906270980835,2:09:35
450,train/val,0.9016288020040678,0.7427315472260765,0.3972431293324284,0.19982345371554075,72.66226649570874,70.67974200381407,80.85629015871288,78.9068813790151,92.80032969177809,93.24718272167655,85.15342781824683,84.1136164588023,80.85629015871288,78.9068813790151,82.52894663707916,80.90324035606831,92.80032969177809,93.24718272167655,92.80032969177809,93.24718272167655,92.80032969177809,93.24718272167655,9.224136373802855e-05,8192.0,0,17.477320432662964,2:09:53
451,train/val,0.9571316864179528,0.7864488781146382,0.4267070136316444,0.19874022386285173,71.10983354070626,71.35280329721063,79.32849373443798,80.17567276423992,92.26874196585739,93.30350567533385,84.42128443454328,83.614335805724,79.32849373443798,80.17567276423992,81.30016002493538,81.51486722542376,92.26874196585739,93.30350567533385,92.26874196585739,93.30350567533385,92.26874196585739,93.30350567533385,8.981449841112231e-05,8192.0,0,17.056406497955322,2:10:10
452,train/val,0.8989293364726979,0.7440456598997116,0.3872091843868079,0.2013009674242799,72.79978114549505,70.71628782549398,80.77216399167884,79.21300829483447,92.92049577269067,93.22712626971865,85.26475045825327,83.46094103695904,80.77216399167884,79.21300829483447,82.57768866191513,81.0105651257225,92.92049577269067,93.22712626971865,92.92049577269067,93.22712626971865,92.92049577269067,93.22712626971865,8.738032387117849e-05,8192.0,0,17.26672673225403,2:10:27
453,train/val,0.9121033908880275,0.7501545729844467,0.40487203358308127,0.21264891034698508,72.36795907096888,69.81389531450957,80.49646159469881,78.99147780026152,92.76230811886572,92.86955321309891,85.31311218859989,82.61837986427668,80.49646159469881,78.99147780026152,82.33739261734534,80.29339205668246,92.76230811886572,92.86955321309891,92.76230811886572,92.86955321309891,92.76230811886572,92.86955321309891,8.493859040836805e-05,8192.0,0,17.356595754623413,2:10:44
454,train/val,0.890155923107396,0.7401207737300707,0.3750878678553778,0.19816186158240082,73.01569321006802,70.8895635016333,80.99725695526826,79.30067175144747,92.9936410392647,93.25621301832179,85.5472517872546,83.98973971785821,80.99725695526826,79.30067175144747,82.70384698669487,81.11994718499382,92.9936410392647,93.25621301832179,92.9936410392647,93.25621301832179,92.9936410392647,93.25621301832179,8.248903150160902e-05,8192.0,0,17.477823495864868,2:11:02
455,train/val,0.8959070359883101,0.7393738452507101,0.39133296542517515,0.1946348338229872,72.74771791661524,71.69371096336403,80.78096926938781,79.88265359200511,92.9371971306211,93.45030211828666,85.30605405466723,84.43878771917025,80.78096926938781,79.88265359200511,82.51765379953109,81.76950183322992,92.9371971306211,93.45030211828666,92.9371971306211,93.45030211828666,92.9371971306211,93.45030211828666,8.003136209219739e-05,8192.0,0,17.507917165756226,2:11:19
456,train/val,0.9058061465620995,0.7487361353376637,0.3926750272512436,0.26607778008395505,72.52632373002706,65.14935156641101,80.56527075123292,76.79064626082382,92.87738793709231,91.34370739940876,85.34852757899183,77.68535940039364,80.56527075123292,76.79064626082382,82.42289364673692,76.59944021271446,92.87738793709231,91.34370739940876,92.87738793709231,91.34370739940876,92.87738793709231,91.34370739940876,7.756527661489126e-05,8192.0,0,17.38359022140503,2:11:37
457,train/val,0.8922266859723174,0.7414221214535444,0.37701140109287656,0.19767414864292732,72.77953582641963,71.54659840654138,80.84233696201326,80.04196278694884,93.0907211022726,93.347675540107,85.19465889481403,83.93760893303438,80.84233696201326,80.04196278694884,82.56537507806802,81.71990813899131,93.0907211022726,93.347675540107,93.0907211022726,93.347675540107,93.0907211022726,93.347675540107,7.509044674254201e-05,8192.0,0,17.246570110321045,2:11:54
458,train/val,0.962663817340913,0.7888484815864459,0.43453832667159,0.19349117267882637,71.64669647095961,71.87084406509095,80.40302330356481,79.79664263506396,92.16954165670728,93.49993612807422,84.31286620778728,84.94330648421223,80.40302330356481,79.79664263506396,81.88676641880487,81.89394732198333,92.16954165670728,93.49993612807422,92.16954165670728,93.49993612807422,92.16954165670728,93.49993612807422,7.260651879051867e-05,8192.0,0,17.335675477981567,2:12:11
459,train/val,0.9088384884855021,0.7479674602332322,0.40217754868385586,0.19745301625345893,72.3896054688283,71.19445976027721,80.45781609261022,79.06254881370923,92.70936608321793,93.37081326569854,85.28201393611829,84.70006071243176,80.45781609261022,79.06254881370923,82.27320637539509,81.32912386103392,92.70936608321793,93.37081326569854,92.70936608321793,93.37081326569854,92.70936608321793,93.37081326569854,7.011311071463361e-05,8192.0,0,17.681660890579224,2:12:29
460,train/val,1.0033212890443595,0.8252223203687564,0.4452474053301241,0.20241376729333319,71.00150904834854,70.76257775528423,79.6224807144668,79.01341621204146,91.44573854564702,93.14160239129373,84.37073106931973,83.91692175337934,79.6224807144668,79.01341621204146,81.45159618362027,81.03230683516519,91.44573854564702,93.14160239129373,91.44573854564702,93.14160239129373,91.44573854564702,93.14160239129373,6.7609808620215e-05,8192.0,0,17.252795696258545,2:12:46
461,train/val,0.9578245363157728,0.787137032850929,0.42671875218334404,0.22164989675675933,71.26463073689439,69.26201611965908,79.42583143146433,77.8243021741689,92.01533487872658,92.68429423078962,84.86225881678354,83.0358428280979,79.42583143146433,77.8243021741689,81.49436941530638,79.8067269763524,92.01533487872658,92.68429423078962,92.01533487872658,92.68429423078962,92.01533487872658,92.68429423078962,6.509616267918546e-05,8192.0,0,17.349627256393433,2:13:04
462,train/val,0.9118469581007957,0.7518093177805776,0.4000940827409858,0.19539822560972853,72.28934704178026,71.44954260018672,80.23715486523749,79.81642467135829,92.61574274299683,93.42141999709519,85.24466350103002,84.12621440961261,80.23715486523749,79.81642467135829,82.15914740755935,81.56687409078933,92.61574274299683,93.42141999709519,92.61574274299683,93.42141999709519,92.61574274299683,93.42141999709519,6.257168232483983e-05,8192.0,0,17.196850538253784,2:13:21
463,train/val,0.9436365511754284,0.7762638187926748,0.41843181524587714,0.24446274621274325,72.21020680525586,66.76948408058509,80.32035862887797,76.2746000362134,92.54325284187016,91.96032244831656,85.11070066927732,80.93572045327764,80.32035862887797,76.2746000362134,82.20108484389581,77.82056120924352,92.54325284187016,91.96032244831656,92.54325284187016,91.96032244831656,92.54325284187016,91.96032244831656,6.0035830558159185e-05,8192.0,0,17.501479387283325,2:13:38
464,train/val,0.9237898996342783,0.7615530532987221,0.40559210822634073,0.19876773746872112,72.0423911710729,71.1014588705776,80.37145679480926,79.4745840277929,92.71317786241632,93.37829106306832,84.69754092433814,84.0508803805729,80.37145679480926,79.4745840277929,82.06507078554573,81.2411472084975,92.71317786241632,93.37829106306832,92.71317786241632,93.37829106306832,92.71317786241632,93.37829106306832,5.7488017151591395e-05,8192.0,0,17.37470245361328,2:13:56
465,train/val,0.8867176774403323,0.7338055446743965,0.3822803236544132,0.19423640818486662,73.02603544703504,71.18400511286383,81.11360683232877,79.51337390048508,93.11364361962545,93.44798745604311,85.13260419016343,84.29506185951958,81.11360683232877,79.51337390048508,82.68165508150145,81.23500791768545,93.11364361962545,93.44798745604311,93.11364361962545,93.44798745604311,93.11364361962545,93.44798745604311,5.492759047146216e-05,8192.0,0,17.27550745010376,2:14:13
466,train/val,0.8886121741455534,0.7387972600434137,0.3745372800723366,0.1958907078599687,73.42539085410259,71.44003268731815,81.12756384199716,79.55909754163314,93.18860535756302,93.39916899028754,85.98479415802026,84.3710638295154,81.12756384199716,79.55909754163314,83.01843774600383,81.56662041870119,93.18860535756302,93.39916899028754,93.18860535756302,93.39916899028754,93.18860535756302,93.39916899028754,5.235382755138385e-05,8192.0,0,17.708873510360718,2:14:31
467,train/val,0.8939313606723495,0.737268760152485,0.39165649214840453,0.20137937723333954,73.26499231002235,71.04807201718143,81.22963182318433,80.09100759682997,93.05279618728184,93.2127667635261,85.61206662658584,83.12329714534992,81.22963182318433,80.09100759682997,82.92654264221771,81.31077326009272,93.05279618728184,93.2127667635261,93.05279618728184,93.2127667635261,93.05279618728184,93.2127667635261,4.976592192551486e-05,8192.0,0,17.26091980934143,2:14:48
468,train/val,0.9001910479172416,0.7472204141642736,0.38242657336851826,0.2001775831490698,73.11029669677875,70.75240310348968,81.1232675108427,79.17236411144995,93.10575185831608,93.29327282194325,85.70830051643821,83.80100589334721,81.1232675108427,79.17236411144995,82.92160778847418,80.99525382950434,93.10575185831608,93.29327282194325,93.10575185831608,93.29327282194325,93.10575185831608,93.29327282194325,4.71629685558393e-05,8192.0,0,17.275469541549683,2:15:05
469,train/val,0.9089557832997778,0.7531963823282201,0.38939848696084123,0.20007565045521444,72.91309890850798,70.87212977100269,80.8035145097734,79.29162693911789,92.88235799630995,93.25655109839323,85.68529890539874,83.82311017961118,80.8035145097734,79.29162693911789,82.66965251506299,81.05891972241042,92.88235799630995,93.25655109839323,92.88235799630995,93.25655109839323,92.88235799630995,93.25655109839323,4.4543944936137065e-05,8192.0,0,17.17902159690857,2:15:22
470,train/val,0.9357201214069906,0.7677137320456298,0.4200159697590963,0.21277513003478887,71.5224895508136,70.23852228988677,79.73324502839935,79.83719862634334,92.5728197625767,92.90513020938945,84.5756906037567,81.86465044560532,79.73324502839935,79.83719862634334,81.6136679325902,80.6502205291339,92.5728197625767,92.90513020938945,92.5728197625767,92.90513020938945,92.5728197625767,92.90513020938945,4.190768708585649e-05,8192.0,0,17.264983892440796,2:15:40
471,train/val,0.9017948893749196,0.7462326391883518,0.38890561866371526,0.19308317343418696,73.21726029272374,71.56184527130198,81.30850482619839,79.89049298191972,93.0940962041565,93.47743304402032,85.49028808933993,84.27228304798734,81.30850482619839,79.89049298191972,82.86958524545996,81.62184133749786,93.0940962041565,93.47743304402032,93.0940962041565,93.47743304402032,93.0940962041565,93.47743304402032,3.925285859205181e-05,8192.0,0,17.345938205718994,2:15:57
472,train/val,0.8998734756656315,0.7459383801273678,0.384837727183881,0.19735892917428244,72.37326505209826,71.40478060535857,80.47191884257796,80.23307727764792,92.90564831497076,93.38204701403751,85.1396149123758,83.4857554212757,80.47191884257796,80.23307727764792,82.263872977752,81.56534667067777,92.90564831497076,93.38204701403751,92.90564831497076,93.38204701403751,92.90564831497076,93.38204701403751,3.657791000237622e-05,8192.0,0,17.183431148529053,2:16:14
